timestamp,Temperature (BME280) (°C),Humidity (BME280) (%),Pressure (BME280) (hPa),Light Intensity (BH1750) (lux),Lightning Detection (AS3935),Lightning Distance (AS3935) (km),Rain Event (LM393),Temperature (MCP9808) (°C),UV Index (GY-8511),Rain Accumulation (SEN0575) (mm),Wind Speed (Anemometer) (m/s),Wind Direction (Wind Vane) (deg),PM1.0 (PMSA003I) (µg/m³),PM2.5 (PMSA003I) (µg/m³),PM10.0 (PMSA003I) (µg/m³)
2025-03-02 21:26:12,,,,,,,,,,,,,18,27,28
2025-03-02 21:26:27,,,,,,,,,,,,,18,33,34
2025-03-02 21:26:42,,,,,,,,,,,,,21,36,40
2025-03-02 21:26:57,,,,,,,,,,,,,20,36,39
2025-03-02 21:27:12,,,,,,,,,,,,,21,32,32
2025-03-02 21:27:27,,,,,,,,,,,,,18,31,31
2025-03-02 21:27:42,,,,,,,,,,,,,21,39,40
2025-03-02 21:27:57,,,,,,,,,,,,,20,34,38
2025-03-02 21:28:12,,,,,,,,,,,,,22,34,34
2025-03-02 21:28:27,,,,,,,,,,,,,18,31,32
2025-03-02 21:28:42,,,,,,,,,,,,,19,29,32
2025-03-02 21:28:57,,,,,,,,,,,,,19,30,36
2025-03-02 21:29:13,,,,,,,,,,,,,24,37,40
2025-03-02 21:29:28,,,,,,,,,,,,,19,29,35
2025-03-02 21:29:43,,,,,,,,,,,,,24,35,36
2025-03-02 21:29:58,,,,,,,,,,,,,19,30,32
2025-03-02 21:30:13,,,,,,,,,,,,,19,36,41
2025-03-02 21:30:28,,,,,,,,,,,,,24,37,48
2025-03-02 21:30:43,,,,,,,,,,,,,21,37,37
2025-03-02 21:30:58,,,,,,,,,,,,,23,34,35
2025-03-02 21:31:13,,,,,,,,,,,,,18,32,32
2025-03-02 21:31:28,,,,,,,,,,,,,20,36,41
2025-03-02 21:31:43,,,,,,,,,,,,,18,35,39
2025-03-02 21:31:58,,,,,,,,,,,,,19,29,33
2025-03-02 21:32:13,,,,,,,,,,,,,19,29,32
2025-03-02 21:32:28,,,,,,,,,,,,,17,28,30
2025-03-02 21:32:43,,,,,,,,,,,,,19,33,36
2025-03-02 21:32:58,,,,,,,,,,,,,19,35,35
2025-03-02 21:33:13,,,,,,,,,,,,,20,33,34
2025-03-02 21:33:28,,,,,,,,,,,,,19,29,32
2025-03-02 21:33:43,,,,,,,,,,,,,19,25,25
2025-03-02 21:33:58,,,,,,,,,,,,,19,36,36
2025-03-02 21:34:13,,,,,,,,,,,,,19,30,34
2025-03-02 21:34:28,,,,,,,,,,,,,19,27,28
2025-03-02 21:34:43,,,,,,,,,,,,,20,33,33
2025-03-02 21:34:58,,,,,,,,,,,,,17,27,27
2025-03-02 21:35:13,,,,,,,,,,,,,15,24,27
2025-03-02 21:35:28,,,,,,,,,,,,,20,32,35
2025-03-02 21:35:43,,,,,,,,,,,,,20,29,29
2025-03-02 21:35:58,,,,,,,,,,,,,20,35,37
2025-03-02 21:36:13,,,,,,,,,,,,,18,31,34
2025-03-02 21:36:28,,,,,,,,,,,,,18,33,33
2025-03-02 21:36:43,,,,,,,,,,,,,21,32,32
2025-03-02 21:36:58,,,,,,,,,,,,,17,24,26
2025-03-02 21:37:13,,,,,,,,,,,,,20,30,33
2025-03-02 21:37:28,,,,,,,,,,,,,18,27,29
2025-03-02 21:37:43,,,,,,,,,,,,,19,33,33
2025-03-02 21:37:58,,,,,,,,,,,,,20,38,39
2025-03-02 21:38:13,,,,,,,,,,,,,16,28,29
2025-03-02 21:38:28,,,,,,,,,,,,,18,33,34
2025-03-02 21:38:43,,,,,,,,,,,,,17,27,31
2025-03-02 21:38:58,,,,,,,,,,,,,18,26,26
2025-03-02 21:39:13,,,,,,,,,,,,,18,32,33
2025-03-02 21:39:28,,,,,,,,,,,,,17,27,28
2025-03-02 21:39:43,,,,,,,,,,,,,17,30,31
2025-03-02 21:39:58,,,,,,,,,,,,,16,26,27
2025-03-02 21:40:13,,,,,,,,,,,,,21,32,33
2025-03-02 21:40:28,,,,,,,,,,,,,17,25,27
2025-03-02 21:40:43,,,,,,,,,,,,,21,34,35
2025-03-02 21:40:58,,,,,,,,,,,,,17,33,33
2025-03-02 21:41:13,,,,,,,,,,,,,21,31,32
2025-03-02 21:41:28,,,,,,,,,,,,,18,30,33
2025-03-02 21:41:43,,,,,,,,,,,,,16,32,32
2025-03-02 21:41:58,,,,,,,,,,,,,17,31,31
2025-03-02 21:42:13,,,,,,,,,,,,,19,32,35
2025-03-02 21:42:28,,,,,,,,,,,,,19,32,38
2025-03-02 21:42:43,,,,,,,,,,,,,18,33,33
2025-03-02 21:42:58,,,,,,,,,,,,,19,30,30
2025-03-02 21:43:13,,,,,,,,,,,,,19,33,35
2025-03-02 21:43:28,,,,,,,,,,,,,17,30,31
2025-03-02 21:43:43,,,,,,,,,,,,,16,33,35
2025-03-02 21:43:58,,,,,,,,,,,,,17,27,29
2025-03-02 21:44:13,,,,,,,,,,,,,20,40,43
2025-03-02 21:44:28,,,,,,,,,,,,,19,32,32
2025-03-02 21:44:44,,,,,,,,,,,,,21,33,36
2025-03-02 21:44:59,,,,,,,,,,,,,15,28,31
2025-03-02 21:45:14,,,,,,,,,,,,,17,25,26
2025-03-02 21:45:29,,,,,,,,,,,,,18,27,30
2025-03-02 21:45:44,,,,,,,,,,,,,17,27,27
2025-03-02 21:45:59,,,,,,,,,,,,,19,32,34
2025-03-02 21:46:14,,,,,,,,,,,,,17,29,29
2025-03-02 21:46:29,,,,,,,,,,,,,18,32,35
2025-03-02 21:46:44,,,,,,,,,,,,,18,31,34
